,shot,time,time_until_disrupt,ip,Wmhd,n_e,kappa,li
234,1150805020,0.5199999809265137,1.232100009918213,-489024.875,20220.986328125,1.49616152945984e+20,1.70472204685211,1.21012043952942
235,1150805019,0.5199999809265137,1.0976999998092651,-487928.890625,17871.443359375,1.466717176341902e+20,1.70638155937195,1.20442736148834
236,1150805017,0.5199999809265137,1.1500999927520752,-491688.625,18539.33203125,1.3417270372261167e+20,1.70763337612152,1.18741881847382
237,1150805016,0.5199999809265137,1.170300006866455,-489020.765625,18169.5625,1.3422966666708009e+20,1.70826888084412,1.19834232330322
238,1150805015,0.5199999809265137,1.2029000520706177,-491842.140625,18321.142578125,1.2231435669202162e+20,1.70171344280243,1.222740650177
239,1150805014,0.5199999809265137,,-493728.15625,15884.5947265625,1.2139278742439926e+20,1.70027482509613,1.22933876514435
240,1150805013,0.5399999618530273,,-494043.34375,18003.44140625,1.2593423951314552e+20,1.6779453754425,1.23738527297974
241,1150805014,0.5399999618530273,,-496854.46875,24138.494140625,1.5156208141097507e+20,1.68307173252106,1.22024917602539
242,1150805012,0.5400000214576721,0.7560999989509583,-490747.171269741,19654.533203125,1.4055643144762114e+20,1.7169623374939,1.24058628082275
243,1150805015,0.5400000214576721,1.1828999519348145,-496544.48576244,27608.3203125,1.5569124956564678e+20,1.69314968585968,1.14781403541565
244,1150805016,0.5400000214576721,1.1503000259399414,-492625.84402935,21882.06640625,1.4793724747037413e+20,1.69165539741516,1.17516458034515
245,1150805017,0.5400000214576721,1.1301000118255615,-496385.781864571,25151.607421875,1.569140095807056e+20,1.69699263572693,1.16738104820251
246,1150805019,0.5400000214576721,1.077699899673462,-489651.265783299,18926.509765625,1.504266537985753e+20,1.68961942195892,1.20830070972443
247,1150805020,0.5400000214576721,1.2121000289916992,-493719.030803039,23269.837890625,1.602337765665322e+20,1.68917834758759,1.18825149536133
248,1150805021,0.5400000214576721,1.1045000553131104,-491848.172312649,22911.73046875,1.5861783683250278e+20,1.68477559089661,1.20617651939392
249,1150805022,0.5400000214576721,0.6668999791145325,-480416.5625,15757.0146484375,1.4547389375705334e+20,1.69107782840729,1.21385598182678
250,1150805012,0.5600000023841858,0.7361000180244446,-497331.343135429,25816.89453125,1.6997503778073988e+20,1.70033228397369,1.22622501850128
251,1150805022,0.5600000023841858,0.6468999981880188,-479163.96875,15333.248046875,1.452730430082414e+20,1.6596611738205,1.24286067485809
252,1150805013,0.5600000023841858,,-500456.422145039,26739.904296875,1.5598500497300328e+20,1.67229390144348,1.1941374540329
253,1150805021,0.5600000023841858,1.0845000743865967,-496542.436438468,27962.328125,1.8325841906983866e+20,1.67271029949188,1.19034039974213
254,1150805020,0.5600000023841858,1.1921000480651855,-496071.59375,29325.919921875,1.8233291783403146e+20,1.67777061462402,1.15416443347931
255,1150805019,0.5600000023841858,1.0576999187469482,-488871.18960444,19493.619140625,1.4923969153341165e+20,1.67994809150696,1.19943916797638
256,1150805017,0.5600000023841858,1.1101000308990479,-499520.25,29880.82421875,1.8169988165706383e+20,1.69086039066315,1.12878692150116
257,1150805016,0.5600000023841858,1.1303000450134277,-497324.35849039,28628.162109375,1.7615164143828186e+20,1.68842077255249,1.14946329593658
258,1150805015,0.5600000023841858,1.1628999710083008,-499361.749553039,31628.68359375,1.7754447680278564e+20,1.68662524223328,1.14018046855927
259,1150805014,0.5600000023841858,,-499834.607875819,29529.728515625,1.7463178181037536e+20,1.67846131324768,1.17114210128784
260,1150805013,0.5799999833106995,,-499047.484375,30867.009765625,1.7727351522436707e+20,1.66978335380554,1.16739809513092
261,1150805014,0.5799999833106995,,-493410.921875,18056.396484375,1.4834523384593226e+20,1.65057480335236,1.24208855628967
