shot,time,time_until_disrupt,aminor,n_e,ip,delta,li,Wmhd,kappa,label
1150805017,1.0799999237060547,0.5901000499725342,0.21697738762025764,9.7873243580007e+19,-494493.42264833034,0.37716373823121785,1.3307788372039795,21173.34765625,1.6687719821929932,
1150805017,1.0999999046325684,0.5701000690460205,0.21477708221703296,1.0331850341107986e+20,-502322.1430646603,0.3899468180817678,1.270236611366272,20554.46875,1.7186801433563232,
1150805017,1.119999885559082,0.5501000881195068,0.21431285142467615,1.0135817760414473e+20,-497154.0934147795,0.38371962306709406,1.2835513353347778,21727.880859375,1.7207438945770264,
1150805017,1.1399998664855957,0.5301001071929932,0.21506996455110183,1.056168305895913e+20,-497934.438170441,0.3981541400580113,1.2635996341705322,23578.05078125,1.7233504056930542,
1150805017,1.159999966621399,0.5101000070571899,0.21293300393201164,1.0504542222641855e+20,-494334.984375,0.40058887001969445,1.2166152000427246,23920.5234375,1.7249518632888794,
1150805017,1.1799999475479126,0.49010002613067627,0.21429523829842978,1.0576856697500354e+20,-493869.34375,0.3965480625422586,1.2624773979187012,22476.76953125,1.6857682466506958,
1150805017,1.1999999284744263,0.4701000452041626,0.21505212786136596,1.0614245631411103e+20,-496840.86115459155,0.4102835655350532,1.2377097606658936,23170.18359375,1.7069653272628784,
1150805017,1.21999990940094,0.4501000642776489,0.21585312483811592,1.047291155749646e+20,-499184.59375,0.40971863271528086,1.2551158666610718,22233.60546875,1.7076512575149536,
1150805017,1.2399998903274536,0.43010008335113525,0.21573457121979356,1.0583288572555808e+20,-497146.93839392136,0.4125257432512157,1.2570685148239136,22262.34375,1.7091878652572632,
1150805017,1.2599998712539673,0.4101001024246216,0.21585872769622472,1.0479651215508924e+20,-495276.266500298,0.41587805756109475,1.2631524801254272,23593.7734375,1.7044801712036133,
1150805017,1.2799999713897705,0.39010000228881836,0.2161783277971312,1.0557849538877248e+20,-494649.140625,0.41308808330555813,1.2659236192703247,23369.052734375,1.706618309020996,
1150805017,1.2999999523162842,0.3701000213623047,0.21591418980665278,1.0490345304900806e+20,-495274.40625,0.4161550403194809,1.2587082386016846,22517.69140625,1.7184303998947144,
1150805017,1.3199999332427979,0.350100040435791,0.21376651521699586,9.59323316625491e+19,-490888.6550946631,0.39525011148924705,1.2604169845581055,16315.34765625,1.7191383838653564,
1150805017,1.3399999141693115,0.33010005950927734,0.21542939549052065,9.032521971919289e+19,-485562.7972570066,0.3916084169308647,1.317307472229004,13807.771484375,1.6800960302352905,
1150805017,1.3599998950958252,0.31010007858276367,0.21589443087932025,8.917030122141127e+19,-485251.99910607864,0.4016672968302828,1.3265713453292847,13982.0732421875,1.6872644424438477,
1150805017,1.3799998760223389,0.29010009765625,0.21813337499957441,8.782202113112577e+19,-486193.09464392136,0.4081068037133093,1.3468317985534668,13130.1953125,1.678802728652954,
1150805017,1.3999998569488525,0.27010011672973633,0.2187990993618012,8.685885444789266e+19,-487443.61270858167,0.4174706935988439,1.3675509691238403,13202.962890625,1.6795037984848022,
1150805017,1.4199999570846558,0.2501000165939331,0.21782106163175374,8.673976300483902e+19,-487285.1875,0.41397395737621956,1.3469295501708984,13211.6474609375,1.6877862215042114,
1150805017,1.4399999380111694,0.23010003566741943,0.21939861773008573,8.689426184292293e+19,-489789.296875,0.41761735091839114,1.380458116531372,13180.6015625,1.6750798225402832,
1150805017,1.459999918937683,0.21010005474090576,0.2177354096836659,8.640895441801655e+19,-486348.01485166966,0.41662356255356237,1.3429726362228394,13420.0556640625,1.6840180158615112,
1150805017,1.4799998998641968,0.1901000738143921,0.21789114177276403,8.640478990858387e+19,-486503.17397943983,0.4182902575035605,1.3353430032730103,13426.78515625,1.6805534362792969,
1150805017,1.4999998807907104,0.17010009288787842,0.2188235074330649,8.608181205634874e+19,-487908.40502085816,0.4168915748524036,1.3516484498977661,12357.0634765625,1.6641907691955566,
1150805017,1.5199998617172241,0.15010011196136475,0.2191470712317809,8.584576836290123e+19,-476949.4375,0.4297920461650051,1.399472713470459,13287.0478515625,1.6385910511016846,
1150805017,1.5399999618530273,0.13010001182556152,0.21878680585252397,8.356525296432082e+19,-453307.203125,0.44346630624723815,1.4374536275863647,13680.28125,1.6296042203903198,
1150805017,1.559999942779541,0.11010003089904785,0.21740315852393977,8.380687337764045e+19,-422152.625,0.45567965534843324,1.5125330686569214,11238.560546875,1.6209505796432495,
1150805017,1.5799999237060547,0.09010004997253418,0.21585294603129768,8.668561114040694e+19,-395224.45373062015,0.4743407369507793,1.5585017204284668,11479.4638671875,1.6492679119110107,
1150805017,1.5999999046325684,0.07010006904602051,0.217065826093787,8.870083497425138e+19,-366572.0302623733,0.50115341013651,1.6664448976516724,10810.435546875,1.6366811990737915,
1150805017,1.619999885559082,0.050100088119506836,0.21506597098694513,8.519324976548394e+19,-337292.4982494041,0.5006980895868018,1.713436245918274,9842.9697265625,1.6584948301315308,
1150805017,1.6399998664855957,0.030100107192993164,0.21211680782953835,8.221909244083878e+19,-311456.014749702,0.5193535686440498,1.7269418239593506,9581.662109375,1.663748860359192,
1150805017,1.6599998474121094,0.010100126266479492,0.2081963418559738,8.294038954225115e+19,-285154.139749702,0.5233139396687747,1.756624460220337,7927.31201171875,1.6799781322479248,
1150805019,0.05999999865889549,1.5576999820768833,0.22170665860176086,2.0231744561915863e+19,-262168.0955084237,0.1314222514629364,1.4585847854614258,-5896.34765625,1.0508517026901245,
1150805019,0.07999999821186066,1.5376999825239182,0.23211766815756985,2.9266783582233092e+19,-293328.6635991058,0.2250638928940525,1.3178093433380127,-1890.253173828125,1.2054671049118042,
1150805019,0.09999999403953552,1.5176999866962433,0.2224954964922432,3.54095786904936e+19,-335452.2105265609,0.4889581451636502,1.3783141374588013,-843.0770874023438,1.6795026063919067,
1150805019,0.11999999731779099,1.4976999834179878,0.2018316235050177,3.2470828214017094e+19,-353628.5780493313,0.44326227988817557,1.1585148572921753,-382.98529052734375,1.6933950185775757,
1150805019,0.14000000059604645,1.4776999801397324,0.20644651339596176,3.062621870307231e+19,-368995.9526011399,0.3858236051823898,1.2065614461898804,3746.45556640625,1.6009528636932373,
1150805019,0.1599999964237213,1.4576999843120575,0.21418795006900826,3.266793605279501e+19,-387820.1561894651,0.3729824426736883,1.197333812713623,3091.006103515625,1.5523614883422852,
1150805019,0.17999999225139618,1.4376999884843826,0.21735438698038267,3.758667190300895e+19,-408376.81234635727,0.35565948490085386,1.248032569885254,4191.7783203125,1.5268120765686035,
1150805019,0.20000000298023224,1.4176999777555466,0.2160023302037415,4.222415075925669e+19,-428325.71859631146,0.3476328848457717,1.231892466545105,5841.00048828125,1.5341671705245972,
1150805019,0.2199999988079071,1.3976999819278717,0.21703766287126153,4.756917005703113e+19,-446577.8908345753,0.3469971716240047,1.2182257175445557,8240.890625,1.535579800605774,
1150805019,0.23999999463558197,1.3776999861001968,0.21843519807509337,5.084620466823803e+19,-463287.0155551624,0.34872603410178304,1.197184443473816,9555.603515625,1.539870023727417,
1150805019,0.25999999046325684,1.357699990272522,0.2196984738456329,5.39374350647752e+19,-484244.9375,0.3544855713749895,1.1876475811004639,11115.2587890625,1.5569324493408203,
1150805019,0.2800000011920929,1.337699979543686,0.2190206945031875,5.5406363173724e+19,-490174.1715722802,0.3616864386086327,1.190441370010376,11448.0537109375,1.5653654336929321,
1150805019,0.29999998211860657,1.3176999986171722,0.21763129530730296,5.537632647181063e+19,-493755.8125,0.3693540094684806,1.1862897872924805,12968.3193359375,1.5772508382797241,
1150805019,0.3199999928474426,1.2976999878883362,0.2155216634877517,5.66104297561187e+19,-495153.703125,0.37451291063011194,1.170072317123413,14703.19921875,1.5990773439407349,
1150805019,0.3400000035762787,1.2776999771595001,0.21472938360986027,5.985598983925068e+19,-496087.9222894933,0.3773753047443349,1.1877121925354004,14863.865234375,1.6110342741012573,
1150805019,0.35999998450279236,1.2576999962329865,0.2135276198672198,6.532903380328344e+19,-494833.390625,0.37175780534029457,1.1740983724594116,14855.4951171875,1.6186357736587524,
